token_address,label,price_t0,max_price_30m,age_seconds,liquidity_usd,volume_5m,volume_1h,volume_change_1m,price_change_5m,price_change_1h,buy_pressure_5m,buy_pressure_1h,buy_sell_ratio,tx_velocity_per_hour,fdv,liq_to_mcap
9FeDZrLFz59RhCpAaTaRFqTx1qAa2WUA7cH7vfhrpump,0,2.195e-05,2.195e-05,300,11707.14,1065.24,38012.18,1.5,-5.41,64.76,0.48647333855841735,0.5545629419018434,1.2449860913450082,444,21951.0,0.5333305756762527
2BiamwFCutHWawEinzCc1bBKSWqjnTioba6JK2R4pump,0,1.769e-06,1.769e-06,300,3422.66,0.0,687.63,1.5,0.0,-6.94,0.0,0.31427673495043,0.4583142369067955,0,1769.0,1.9347982279263833
CZPhQyF55UefdDVr2WAtb71kpmFYwyDJYb5vppBmpump,0,1.079e-05,1.079e-05,300,8207.97,1328.03,54858.05,1.5,2.52,-69.53,0.5747060378616338,0.6203121769207411,1.6337426148935323,1044,10795.0,0.7603491653219855
E2YxqFFfr2n2DZ7LSYTeTBvCvYtmn49fJgPK7XNupump,1,3.653e-05,0.0002681,300,15083.39,3033.35,3033.35,1.5,2.97,2.97,0.7207142277997495,0.7207142277997495,2.5805619173575045,1332,36532.0,0.41288157196754705
9fz2CTgCfNzDG7QRVCUCGLzCDJMmrmYM5u6zqwJNwSEL,0,1.452e-05,1.622e-05,300,8829.14,309.32,8061.5,1.5,12.87,-10.33,0.8748906386701663,0.5922301348051708,1.452363662337353,96,14526.0,0.6078162874971577
H88xMt2eK9TXB8cgA9ZCX7j4oMehbnGATFaHxNdHpump,0,1.51e-05,1.576e-05,300,9689.11,800.46,16172.66,1.5,8.77,-26.48,0.5714013618399123,0.5415850259477255,1.181429614221037,252,15100.0,0.6416628714130549
7w4veYrteNg5gRqAAujTQQ5sm3xGz2YBa6fLv1xx2o33,0,2.397e-05,3.425e-05,300,15938.91,59856.91,120055.01,1.5,-56.47,-60.21,0.620195463304097,0.42242114347843296,0.7313653169758294,15924,23976.0,0.6647860083088919
6KFDyCzdk7yo6dJfgLaGxGKjyL1mJwNae5k2PpfJpump,0,0.0009221,0.0009675,300,76953.35,23526.37,289416.3,1.5,-10.93,23.18,0.48325127630968273,0.562699956590193,1.286759434558002,2508,922108.0,0.08345372767240526
FLXuFnPsQoUbp6vgsqVK231M8Es1n2Mgq29kZpvTdmtz,1,5.013e-05,0.0001123,300,22729.77,14.9,14.9,1.5,0.19,0.19,0.9996667777407531,0.9996667777407531,3000.0,36,50131.0,0.4534074633778009
7AvwQTvkYoCyb4Z33MbhB3bRSS7i5DrYTA6GcfNvpump,0,3.561e-05,4.294e-05,300,15013.92,2616.99,69289.55,1.5,29.07,-10.15,0.5384532545653143,0.6017929315438125,1.511256276481753,780,35617.0,0.4215380177573064
Fo47Sxo6FUmPN7ToW6cVHXuBRENzSTUm7jvC5QA2pump,0,1.968e-06,1.968e-06,300,3619.43,38.41,88054.18,1.5,-1.83,-97.39,0.0,0.7293147844050746,2.6943281065504467,12,1968.0,1.8391403256400785
5ytXYLyMQNFDVucbGca87effpTWNsxNAihNtrGP6TRND,0,0.0002319,0.0002468,300,2459.1,45.64,2242.95,1.5,4.2,-18.53,0.9996667777407531,0.3452339853096987,0.5272631406701697,36,231968.0,0.010601031131013626
7EWBKLiTkyK2RtZYdVmEqpS3xaP4ZSh4rsxZ9sDrpump,0,4.514e-06,4.514e-06,300,5445.59,58.65,9739.57,1.5,-2.91,-61.66,0.0,0.475217273419028,0.9055505247193071,24,4514.0,1.2063776680598874
5kATA4bhVerVk1fRvvjuFCQNb7KLYL629LLw42Xzpump,0,8.41e-05,0.0001039,300,24237.44,17593.1,288430.46,1.5,7.34,-21.64,0.6758087885067618,0.7933832001620117,3.8398774968159266,4812,84102.0,0.2881910027325033
7nDAVJC5SfNZoussBDML5boiD4bMBRwx94ssJYNxpump,1,1.168e-05,4.305e-05,300,8568.66,2372.93,32287.16,1.5,19.34,-29.45,0.49179521647186114,0.4878814669320686,0.9526729368869612,732,11257.0,0.7611849728004821
9FeDZrLFz59RhCpAaTaRFqTx1qAa2WUA7cH7vfhrpump,0,1.349e-05,1.418e-05,300,9203.76,266.51,18759.28,1.5,-5.66,-24.61,0.4999500049995001,0.5736251129118398,1.3453538899284023,120,13499.0,0.6818104539735941
5bZ8duCeGa3t9kzhysuKRsgzK2w2PAKEsF4UAGPopump,0,9.423e-05,0.0001274,300,25360.61,326254.69,576919.89,1.5,-28.07,122.0,0.558381395302236,0.5124302378682344,1.050988551110662,62280,94230.0,0.2691351982475305
E2YxqFFfr2n2DZ7LSYTeTBvCvYtmn49fJgPK7XNupump,0,0.0002544,0.0002544,300,40953.45,73034.65,402363.85,1.5,-0.64,617.0,0.5746565176299293,0.5760285489357847,1.3586493795511212,14868,254409.0,0.16097484695519873
91UrtCR9KzBZAatcV7rRF2T4mmEvwoK9yMNQYALCpump,0,4.468e-05,4.687e-05,300,16796.03,21891.21,140816.93,1.5,61.32,25.97,0.5882343054885623,0.5350335575979016,1.1506928431949286,7140,44680.0,0.375918299554201
9fz2CTgCfNzDG7QRVCUCGLzCDJMmrmYM5u6zqwJNwSEL,0,1.552e-05,1.783e-05,300,9145.9,50.92,3145.16,1.5,-0.09,-10.39,0.3999200159968006,0.5581330449645934,1.2631246546143524,60,15523.0,0.5891837538372896
3h2KnshvhjEZD9AKMNkx2fdpcG1SZLYKWTyc95rqFHvs,0,0.000369,0.0003806,300,15488.12,489.3,558.33,1.5,-11.47,-14.96,0.33322225924691773,0.2499375156210947,0.33322225924691773,36,89067.0,0.1738929101250417
ESGqWjdxfNHWXKQ8a5GPtGfbQXw6FMuW1HQhMHRzmuY1,0,1.198e-06,1.198e-06,300,904.16,559.69,634.95,1.5,136.0,68.38,0.6296063108773748,0.4318083679916366,0.7599696012159514,324,1198.0,0.7547239109149324
4mngD6C2oa7yKpSXbf8PTGsKLXEEpX1pcDAFuUsVpump,0,3.177e-05,3.292e-05,300,14069.65,953.2,953.2,1.5,-10.05,-10.05,0.639974401023959,0.639974401023959,1.7775802688590159,300,31771.0,0.4428456629364621
7w4veYrteNg5gRqAAujTQQ5sm3xGz2YBa6fLv1xx2o33,0,1.297e-05,1.297e-05,300,11816.94,2734.0,179360.39,1.5,-16.39,-78.47,0.5479376994835686,0.47317762629450727,0.8981729894391801,876,12970.0,0.9110978480263803
6KFDyCzdk7yo6dJfgLaGxGKjyL1mJwNae5k2PpfJpump,0,2.046e-06,2.124e-06,300,3645.04,0.08,193311.31,1.5,-1.2,-99.75,0.0,0.37127172736656583,0.5905122189137302,12,2047.0,1.7806732874092392
3VLUdCvBQyF7dCfyZiPXxPobZcvTvRhgn9uoG5BCpump,1,7.767e-05,0.0002628,300,22112.69,52090.43,52090.43,1.5,113.0,113.0,0.7282344373712502,0.7282344373712502,2.6796420794715172,10200,77677.0,0.28467486791875496
7Dx5KgvV3q1s25t7h7xDoQAKe9BmtC5Uct2tgSPTpump,0,1.545e-05,1.545e-05,300,9834.23,13201.08,63022.97,1.5,42.38,-57.66,0.6902333662176222,0.6112050870373021,1.5720501134641727,3564,15458.0,0.6361902810072272
HHnp12bDzTdYWjrPcP3AYnadzh165xKDXi76P8AHpump,1,8.743e-05,0.0001976,300,24097.88,137776.4,337998.88,1.5,-10.82,139.0,0.4226002921050371,0.4656791610141951,0.8715347166659293,15504,87436.0,0.27560592575591375
7auG4gQYwSHJf1n8MXRS11xt5T6gtTXnJWQTtB8xpump,0,1.734e-05,1.864e-05,300,10398.88,3273.34,3273.34,1.5,-52.43,-52.43,0.4657470445610334,0.4657470445610334,0.8717725186533679,876,17349.0,0.5993935904436226
7AvwQTvkYoCyb4Z33MbhB3bRSS7i5DrYTA6GcfNvpump,0,3.658e-05,4.134e-05,300,15223.07,307.74,40485.43,1.5,-1.35,25.4,0.6666507940287136,0.6243692232191401,1.6621886751931205,504,36590.0,0.4160445363201821
Fo47Sxo6FUmPN7ToW6cVHXuBRENzSTUm7jvC5QA2pump,0,1.905e-06,1.905e-06,300,3560.16,0.0,528.25,1.5,0.0,-14.14,0.0,0.1578864270301563,0.18748828198237608,0,1906.0,1.8678689045808474
5ytXYLyMQNFDVucbGca87effpTWNsxNAihNtrGP6TRND,0,0.0002468,0.0002468,300,2535.07,0.0,1200.82,1.5,0.0,-5.75,0.0,0.4102458911309967,0.6956219294813268,0,246860.0,0.010269261888239239
7nDAVJC5SfNZoussBDML5boiD4bMBRwx94ssJYNxpump,0,4.027e-05,4.228e-05,300,15872.94,821.15,26099.26,1.5,3.41,224.0,0.4782400765184122,0.5466229153972422,1.2056694834415482,276,38806.0,0.4090331286648166
5bZ8duCeGa3t9kzhysuKRsgzK2w2PAKEsF4UAGPopump,0,3.07e-05,5.087e-05,300,14884.89,29986.28,944885.21,1.5,-54.72,-27.75,0.6008575095028477,0.5518947289467337,1.2316184713683718,8388,30702.0,0.4848182370914521
nhNV36zeFCofiA7TKwTj1gQ5w9uMAMTjwsTuqNvpump,0,8.38e-05,0.0001187,300,22956.82,31336.56,46010.65,1.5,61.43,131.0,0.8545279726954961,0.8279740546693315,4.81307661514546,38028,83807.0,0.2739248478775657
91UrtCR9KzBZAatcV7rRF2T4mmEvwoK9yMNQYALCpump,0,3.426e-05,3.684e-05,300,14774.04,8696.04,231186.96,1.5,-19.97,-3.39,0.6326504789776368,0.5518005543948533,1.2311495692499734,2940,34265.0,0.4311699859573914
3h2KnshvhjEZD9AKMNkx2fdpcG1SZLYKWTyc95rqFHvs,0,0.0003691,0.0003691,300,15252.2,1.41,686.1,1.5,-3.02,-14.93,0.9995002498750625,0.7332844477034864,2.7493126718320418,24,89094.0,0.17119222202177226
ESGqWjdxfNHWXKQ8a5GPtGfbQXw6FMuW1HQhMHRzmuY1,0,8.563e-07,8.563e-07,300,765.73,108.68,1675.65,1.5,-15.42,38.24,0.5999400059994001,0.5882283737838379,1.4285306134110456,120,856.0,0.8945433474960894
5zHrdYRtUzjkQwnq6HkS6Vq7KCeEQPysmaUmwKqfFLqB,0,8.378e-05,8.417e-05,300,22667.0,2.01,704.47,1.5,0.34,4.14,0.9990009990009991,0.6428112277694451,1.7996400719856027,12,83780.0,0.2705538282340197
4mngD6C2oa7yKpSXbf8PTGsKLXEEpX1pcDAFuUsVpump,0,2.125e-05,2.126e-05,300,11517.3,5001.33,39381.39,1.5,-17.23,-39.83,0.6035981657822902,0.5593995854676062,1.2696301842141775,1332,21251.0,0.5419650584930094
7w4veYrteNg5gRqAAujTQQ5sm3xGz2YBa6fLv1xx2o33,1,6.181e-06,4.596e-05,300,8165.15,8.42,35136.05,1.5,-0.31,-74.86,0.4999166805532411,0.5340626106294275,1.1462111064984166,72,6182.0,1.3207940276942691
9WpkZ5dr6RNJDxaLD4535ssRg6vNcnhZMj2LzAQa8AmP,0,6.889e-05,6.954e-05,300,21050.74,32750.05,204571.85,1.5,10.14,89.78,0.5862564528414432,0.5674754007076627,1.3120072283428994,8208,68899.0,0.3055304096499164
3VLUdCvBQyF7dCfyZiPXxPobZcvTvRhgn9uoG5BCpump,0,0.0001845,0.0002065,300,34985.71,54921.04,459223.61,1.5,-30.32,406.0,0.8155442975124159,0.8048295506859025,4.123726483770348,10344,184597.0,0.1895248016515718
7Dx5KgvV3q1s25t7h7xDoQAKe9BmtC5Uct2tgSPTpump,0,6.925e-06,9.539e-06,300,6579.7,545.68,78965.69,1.5,21.09,-81.03,0.6785471947430448,0.6074686276063785,1.5475670744534098,336,6926.0,0.9499998628357114
HHnp12bDzTdYWjrPcP3AYnadzh165xKDXi76P8AHpump,1,9.752e-05,0.0002308,300,26968.04,73511.22,1115430.52,1.5,-11.75,167.0,0.5453116479505501,0.4803187403713927,0.9242564196266281,7680,97528.0,0.2765158695296133
7auG4gQYwSHJf1n8MXRS11xt5T6gtTXnJWQTtB8xpump,0,2.864e-06,2.864e-06,300,4230.3,165.61,15427.89,1.5,-8.55,-92.15,0.2499375156210947,0.48577574228502785,0.9446768311624205,48,2865.0,1.4765439872446815
7nDAVJC5SfNZoussBDML5boiD4bMBRwx94ssJYNxpump,0,2.596e-05,2.957e-05,300,12780.34,938.17,30054.43,1.5,0.27,39.4,0.7692011845698242,0.5588713783227557,1.2669125304040212,312,24833.0,0.514651451107339
BEGDk69Y7eGuNb4EuxeVQqY9w4kX87Sj2WH46Exspump,0,3.908e-05,4.473e-05,300,15703.06,22620.97,61214.99,1.5,-36.27,8.66,0.45219521396585544,0.4581276274604656,0.8454530082672578,4644,39081.0,0.40180802943097593
5bZ8duCeGa3t9kzhysuKRsgzK2w2PAKEsF4UAGPopump,0,2.224e-05,2.278e-05,300,12721.34,2726.13,288403.24,1.5,-6.14,-70.62,0.5294073159049083,0.5785755475904139,1.3729045485668474,1428,22240.0,0.572002672122182
nhNV36zeFCofiA7TKwTj1gQ5w9uMAMTjwsTuqNvpump,0,0.0001169,0.0001273,300,27628.73,29136.38,268509.23,1.5,31.58,222.0,0.8416326278559484,0.8789294283936504,7.259645483886976,12048,116973.0,0.2361974965487976
9THJDy8AnpokmUwGSzq84Voe8RHZKZWpidM5MButoz6x,0,6.174e-05,0.0001082,300,21672.32,1087.52,1087.52,1.5,23.27,23.27,0.9999411799305923,0.9999411799305923,17000.0,204,61745.0,0.3509971600777851
91UrtCR9KzBZAatcV7rRF2T4mmEvwoK9yMNQYALCpump,0,1.815e-05,1.845e-05,300,10760.02,3355.36,77439.06,1.5,-20.37,-33.3,0.48147702336089476,0.5774323538454299,1.3664850092053955,1296,17233.0,0.6243845746889936
3h2KnshvhjEZD9AKMNkx2fdpcG1SZLYKWTyc95rqFHvs,0,0.0003465,0.0003465,300,14311.96,0.51,24.57,1.5,0.24,-8.65,0.9990009990009991,0.7999200079992002,3.99800099950025,12,83653.0,0.17108722734286602
Dz4f3ZjtpizTEKkML9djhsT2MstNvjxPFMmigwaxpump,0,3.712e-05,3.778e-05,300,15239.85,21177.02,21177.02,1.5,1.28,1.28,0.5784459929540524,0.5784459929540524,1.3721752925740882,7572,37129.0,0.41045677474597286
ESGqWjdxfNHWXKQ8a5GPtGfbQXw6FMuW1HQhMHRzmuY1,0,6.828e-07,6.828e-07,300,683.9,1.17,538.38,1.5,0.66,-32.19,0.9995002498750625,0.5319035765196486,1.1363119858188264,24,683.0,1.0013162499030015
5zHrdYRtUzjkQwnq6HkS6Vq7KCeEQPysmaUmwKqfFLqB,0,7.918e-05,7.918e-05,300,22016.68,322.86,469.19,1.5,-3.48,-4.65,0.0,0.6153372817475579,1.5996800639872024,24,79187.0,0.27803401722461996
4mngD6C2oa7yKpSXbf8PTGsKLXEEpX1pcDAFuUsVpump,0,1.787e-05,2.836e-05,300,10560.21,318.29,27212.88,1.5,-8.2,6.42,0.33327778703549404,0.5632993409682205,1.2898980785078877,72,17877.0,0.5907148520045392
7w4veYrteNg5gRqAAujTQQ5sm3xGz2YBa6fLv1xx2o33,0,1.141e-05,1.243e-05,300,11240.13,4875.22,91034.95,1.5,-24.57,32.71,0.5662582378525559,0.5465833659420001,1.205477092999818,996,11412.0,0.9849394510217795
9WpkZ5dr6RNJDxaLD4535ssRg6vNcnhZMj2LzAQa8AmP,0,2.812e-05,2.812e-05,300,13523.48,2818.98,291328.23,1.5,-9.76,-22.53,0.4725222799749453,0.5663308537653448,1.3059053397792502,1092,28123.0,0.48086902247736646
3VLUdCvBQyF7dCfyZiPXxPobZcvTvRhgn9uoG5BCpump,0,2.805e-05,2.805e-05,300,13772.02,6316.89,470896.4,1.5,12.9,-76.27,0.9318139463002441,0.8233185767920383,4.659904600287022,2640,28051.0,0.4909635845080894
7Dx5KgvV3q1s25t7h7xDoQAKe9BmtC5Uct2tgSPTpump,0,6.854e-06,7.78e-06,300,6550.73,93.93,18619.12,1.5,5.2,-20.71,0.714183688044565,0.5425700457929119,1.1861270579304457,84,6855.0,0.9556132814568516
25phdMqSQ11NuyVEwBJzJv1SeodGNfyZCu4ABNhdbonk,0,0.0001342,0.0002369,300,33738.77,62319.21,362676.94,1.5,40.31,268.0,0.5541279319927229,0.5390970865957021,1.169654326143982,13080,134224.0,0.2513616771116814
AxJZom869nbgUNKL9iwNezJS8dSZ7yeJq9BRPyMPpump,0,9.978e-05,0.0001287,300,25337.57,7632.42,90497.55,1.5,7.36,27.09,0.5806404787058169,0.570654568855456,1.3291269161388577,1488,99789.0,0.2539114506216973
HHnp12bDzTdYWjrPcP3AYnadzh165xKDXi76P8AHpump,0,2.8e-06,2.8e-06,300,4676.57,28.98,1039090.05,1.5,2.47,-95.71,0.33322225924691773,0.4796953761311287,0.9219510150884667,36,2801.0,1.6696066870379551
J3L46XFMvm8ngQ4AQ9Hf2CAUnQt8Vyj15FyHmJeJamV7,0,2.62e-05,2.64e-05,300,3548.99,0.0,360.31,1.5,0.0,-25.26,0.0,0.28569387900864224,0.3999600039996001,0,13105.0,0.2708118831887155
9CaQUthsVMugZzMvskrrvcHXyjFqHGdNtGkPT8QSRACE,0,0.001943,0.001943,300,76055.26,12312.18,21195.17,1.5,58.45,127.0,0.5263088643570479,0.7407373114013361,2.8570918376457564,912,971893.0,0.07825476664791826
2MHXWvLr1CSumdtCpCR9tnmRVVk5yj9xeHBLEgunbonk,0,2.211e-05,3.715e-05,300,16657.29,4768.58,463063.25,1.5,53.44,-39.19,0.5249934375820302,0.5481863187468469,1.2133017247870714,960,22117.0,0.7531441536761698
BEGDk69Y7eGuNb4EuxeVQqY9w4kX87Sj2WH46Exspump,0,3.671e-06,5.083e-06,300,4821.8,415.47,85727.17,1.5,-19.09,-89.79,0.2222098772290428,0.42791998409117715,0.7480072231003754,216,3672.0,1.3131260040506525
DZACFvNvjqWpd1HpvtBQBWeuS6t7k7HvL7SsNoK7NbLU,0,2.601e-05,2.601e-05,300,13539.3,7401.43,52614.49,1.5,149.0,-28.41,0.5704185181794494,0.5482704983641943,1.2137141727046687,1704,26012.0,0.5205020559548648
9THJDy8AnpokmUwGSzq84Voe8RHZKZWpidM5MButoz6x,0,0.0001113,0.0001113,300,29380.49,12455.27,79238.42,1.5,8.53,122.0,0.534560980274239,0.5531201511440745,1.2377379569925544,5208,111390.0,0.26376236409226717
nhNV36zeFCofiA7TKwTj1gQ5w9uMAMTjwsTuqNvpump,0,2.283e-06,2.328e-06,300,3877.63,89.85,210361.33,1.5,7.66,-97.3,0.6665555740709881,0.4536826293656155,0.8304378622242939,72,2283.0,1.6984793261150564
Dz4f3ZjtpizTEKkML9djhsT2MstNvjxPFMmigwaxpump,0,2.112e-06,2.315e-06,300,3648.79,91.97,66224.41,1.5,-3.47,-94.24,0.181801654395055,0.5441032866235442,1.1934792918198824,132,2112.0,1.7276459622888434
3h2KnshvhjEZD9AKMNkx2fdpcG1SZLYKWTyc95rqFHvs,0,0.0003446,0.0003452,300,14231.51,0.0,5.2,1.5,0.0,-6.63,0.0,0.857020425653478,5.994005994005994,0,83184.0,0.1710847017324882
ESGqWjdxfNHWXKQ8a5GPtGfbQXw6FMuW1HQhMHRzmuY1,0,6.417e-07,6.417e-07,300,662.11,0.0,124.73,1.5,0.0,-16.9,0.0,0.3157728540603126,0.4615029613106684,0,642.0,1.0313223811177865
14JzP9EVVmNoTZpdrMhmRSppN3jDJDfZXULJBfYNTWUe,0,5.817e-05,5.817e-05,300,30601.45,18079.24,504532.77,1.5,-1.01,-7.48,0.6339257414029401,0.5591013479843221,1.2680949361678724,2688,58175.0,0.5260240562780567
5zHrdYRtUzjkQwnq6HkS6Vq7KCeEQPysmaUmwKqfFLqB,0,7.918e-05,7.988e-05,300,22016.68,0.0,332.93,1.5,0.0,-5.57,0.0,0.33327778703549404,0.4998750312421894,0,79187.0,0.27803401722461996
9WpkZ5dr6RNJDxaLD4535ssRg6vNcnhZMj2LzAQa8AmP,0,1.843e-05,1.843e-05,300,10978.95,99.8,66675.3,1.5,-0.5,-49.74,0.666611115740355,0.5526164588539906,1.2352185720521107,144,17732.0,0.6191602402909858
3VLUdCvBQyF7dCfyZiPXxPobZcvTvRhgn9uoG5BCpump,0,1.927e-06,2.452e-06,300,3620.7,10.31,119278.14,1.5,0.79,-98.52,0.9990009990009991,0.7385597636608756,2.8249659425141465,12,1928.0,1.8779554574919826
25phdMqSQ11NuyVEwBJzJv1SeodGNfyZCu4ABNhdbonk,0,0.0002228,0.0003514,300,46541.51,25384.13,644285.66,1.5,26.28,512.0,0.5472960646485031,0.5376370854314696,1.1628032190539845,5328,222896.0,0.20880370123822906
AxJZom869nbgUNKL9iwNezJS8dSZ7yeJq9BRPyMPpump,0,0.0001167,0.0001487,300,27622.02,6544.21,104752.06,1.5,8.14,59.44,0.5614018672460023,0.5737461434377158,1.3460198297440624,4104,116771.0,0.23654862734284515
HHnp12bDzTdYWjrPcP3AYnadzh165xKDXi76P8AHpump,0,2.243e-06,2.274e-06,300,4196.17,0.0,289547.39,1.5,0.0,-98.46,0.0,0.3948530780647052,0.652491260803149,0,2243.0,1.8707838293429204
J3L46XFMvm8ngQ4AQ9Hf2CAUnQt8Vyj15FyHmJeJamV7,0,2.574e-05,2.574e-05,300,3527.83,4.77,51.73,1.5,-0.96,-1.62,0.0,0.3999600039996001,0.6665555740709881,12,12872.0,0.2740700532885291
9CaQUthsVMugZzMvskrrvcHXyjFqHGdNtGkPT8QSRACE,0,0.00112,0.001131,300,57989.73,341.3,29337.5,1.5,2.34,8.94,0.999857163262391,0.5860631718722464,1.4158275660637023,84,560296.0,0.10349838281283753
EQac7gFWShiJjyoagABpcDCfPNw1sWWUJ1KFKMd9pump,0,3.215e-05,5.228e-05,300,14215.08,3762.92,3762.92,1.5,-12.31,-12.31,0.49549103161232777,0.49549103161232777,0.9821253191907288,1332,32154.0,0.44209366044368786
2MHXWvLr1CSumdtCpCR9tnmRVVk5yj9xeHBLEgunbonk,0,1.306e-05,1.377e-05,300,14109.0,677.42,234906.3,1.5,-18.26,-65.19,0.29999000033332224,0.5801860889327239,1.382007774486892,360,13062.0,1.0801560955323768
BEGDk69Y7eGuNb4EuxeVQqY9w4kX87Sj2WH46Exspump,0,2.835e-06,3.126e-06,300,4250.18,15.77,20306.65,1.5,-1.82,-93.08,0.0,0.37054206117509897,0.5886685008165005,60,2835.0,1.4991811290366388
DZACFvNvjqWpd1HpvtBQBWeuS6t7k7HvL7SsNoK7NbLU,0,6.108e-06,9.84e-06,300,6811.11,273.79,71341.91,1.5,0.61,-83.19,0.3845858010922237,0.551330499005704,1.2288120716560875,156,6109.0,1.1149302480061796
Dz4f3ZjtpizTEKkML9djhsT2MstNvjxPFMmigwaxpump,0,2.23e-06,2.329e-06,300,3750.07,48.77,26386.09,1.5,3.88,-94.65,0.9990009990009991,0.504337847789753,1.0175032439753962,12,2231.0,1.6808912232670445
4wQXjYfxSW7XhjZyao8QR4EpcB1UPwNKtWFKtiVPpump,0,3.83e-05,3.83e-05,300,15477.8,13934.23,13934.23,1.5,6.32,6.32,0.552131393053571,0.552131393053571,1.232797710065026,5064,38307.0,0.40404624731651534
7mtXLUoAcT9Sxrf1K5PjSmfkPbYMyMP5pmrdFFixbonk,1,7.269e-05,0.0002273,300,25462.79,51618.7,334713.15,1.5,-46.01,98.39,0.569511500595731,0.5848450469153342,1.408739176950304,9840,72694.0,0.35027360785933354
14JzP9EVVmNoTZpdrMhmRSppN3jDJDfZXULJBfYNTWUe,0,2.835e-05,3.154e-05,300,24307.89,2061.1,71402.88,1.5,14.85,-35.32,0.5172235440157236,0.5854283781893113,1.4121284414798734,348,28355.0,0.8572699397894572
6USGQd2DpD8UgqX1dw7NrQCfN9oXNe9hDXXUSrFNJJRr,0,3.312e-05,3.905e-05,300,14379.0,2504.01,2504.01,1.5,-5.6,-5.6,0.723396559611068,0.723396559611068,2.615284027537402,1128,33074.0,0.43475236032072445
25phdMqSQ11NuyVEwBJzJv1SeodGNfyZCu4ABNhdbonk,0,0.0002784,0.0002784,300,55825.79,45682.62,533394.93,1.5,-13.06,76.6,0.6252009285930071,0.5532331924672987,1.2383041513817132,7428,278493.0,0.20045670734827553
AxJZom869nbgUNKL9iwNezJS8dSZ7yeJq9BRPyMPpump,0,0.0001078,0.0001121,300,26594.57,8043.55,99731.66,1.5,-15.09,1.45,0.5126566055170712,0.5530163270072379,1.237218181381298,3792,107856.0,0.24657478261223498
J3L46XFMvm8ngQ4AQ9Hf2CAUnQt8Vyj15FyHmJeJamV7,0,2.52e-05,3.678e-05,300,3483.35,25.14,73.33,1.5,-2.11,-3.41,0.0,0.2499687539057618,0.33327778703549404,12,12601.0,0.27643438802996684
9CaQUthsVMugZzMvskrrvcHXyjFqHGdNtGkPT8QSRACE,0,0.001131,0.001432,300,58166.16,264.88,4513.02,1.5,1.91,-8.16,0.9996667777407531,0.5535615435438653,1.2399504019839205,36,565708.0,0.10282011196090543
EQac7gFWShiJjyoagABpcDCfPNw1sWWUJ1KFKMd9pump,0,2.688e-05,3.584e-05,300,13067.19,4561.79,102000.68,1.5,-39.97,-26.67,0.49999590167293706,0.5501593228786519,1.2230092805285417,1464,26889.0,0.4859678498282625
2MHXWvLr1CSumdtCpCR9tnmRVVk5yj9xeHBLEgunbonk,0,1.218e-05,1.259e-05,300,13746.86,229.55,31595.3,1.5,-3.73,-48.94,0.7776913676258194,0.541054925139406,1.1789099715336373,108,12184.0,1.128271411008584
BEGDk69Y7eGuNb4EuxeVQqY9w4kX87Sj2WH46Exspump,0,2.945e-06,2.945e-06,300,4320.86,0.0,2248.64,1.5,0.0,-13.05,0.0,0.3950568511499858,0.6530478969816943,0,2946.0,1.4666865354085077
FSu3og1HvNoNb4VhgmwKfoEYaPHncz7iX3j6HAXNpump,0,7.655e-05,0.0001197,300,22074.35,39424.81,72495.64,1.5,46.04,110.0,0.7698240211761255,0.7757253012720311,3.458817716272746,17100,76556.0,0.2883425167414374
DZACFvNvjqWpd1HpvtBQBWeuS6t7k7HvL7SsNoK7NbLU,0,6.298e-06,6.298e-06,300,6947.35,35.95,10392.89,1.5,-2.15,-59.29,0.0,0.5192291050349198,1.0799928000479997,36,6299.0,1.1029288612591108
4wQXjYfxSW7XhjZyao8QR4EpcB1UPwNKtWFKtiVPpump,0,1.095e-05,1.397e-05,300,8300.09,1879.82,73464.88,1.5,-13.64,-69.59,0.5555504115702632,0.5801919511485768,1.382041036935707,1296,10958.0,0.7574456326477794
14JzP9EVVmNoTZpdrMhmRSppN3jDJDfZXULJBfYNTWUe,0,1.879e-05,1.879e-05,300,21652.12,969.52,21323.97,1.5,-24.81,-60.29,0.19999000049997498,0.5158219686361256,1.065355995568642,240,18797.0,1.1518922619624268
7mtXLUoAcT9Sxrf1K5PjSmfkPbYMyMP5pmrdFFixbonk,0,0.0001814,0.0002519,300,42176.96,13412.16,521374.56,1.5,-10.21,549.0,0.3953927151771302,0.5443714999679299,1.1947705201268435,6252,181417.0,0.23248625965325048
6USGQd2DpD8UgqX1dw7NrQCfN9oXNe9hDXXUSrFNJJRr,0,2.418e-05,2.897e-05,300,12320.67,1134.62,34336.04,1.5,-24.64,-31.08,0.3777693829026022,0.6274875568838324,1.6844740853076712,540,24149.0,0.5101937757176788
25phdMqSQ11NuyVEwBJzJv1SeodGNfyZCu4ABNhdbonk,0,0.0002035,0.0002035,300,50243.54,11866.1,427452.53,1.5,4.04,-4.77,0.7040327173420747,0.5824653221723423,1.3950106496609642,2676,203527.0,0.24686424775649302
J3L46XFMvm8ngQ4AQ9Hf2CAUnQt8Vyj15FyHmJeJamV7,0,3.678e-05,3.823e-05,300,4215.67,211.23,431.27,1.5,26.06,42.89,0.9996667777407531,0.857020425653478,5.994005994005994,36,18393.0,0.22919968307510014
